lambda_tilde_mode.4.1,lambda_tilde_mode.4.10,lambda_tilde_mode.4.11,lambda_tilde_mode.4.12,lambda_tilde_mode.4.13,lambda_tilde_mode.4.14,lambda_tilde_mode.4.15,lambda_tilde_mode.4.16,lambda_tilde_mode.4.17,lambda_tilde_mode.4.18,lambda_tilde_mode.4.19
0.000724125,0.00174792,0.0775994,0.000736377,0.013371,0.00215478,0.206067,0.00270226,0.0854315,0.000137435,0.0115435
0.000631563,0.000800439,0.00441238,0.00564705,0.00351712,0.000332595,0.0602384,0.00757788,0.0150212,0.00292503,0.00604571
0.00133611,0.00829616,0.15594,0.000543478,0.00115181,0.024793,0.037593,0.00589663,0.00523349,0.00591101,0.0357619
0.00612691,0.000408912,0.169051,0.00663505,0.00567734,0.00449464,0.335239,0.0414652,0.0221463,0.08442,0.0155234
0.00239788,0.00597418,0.0253345,0.0152631,0.0214586,0.00116514,0.442851,0.00260846,0.11804,0.00221925,0.00509782
0.00147664,0.000111279,0.0723652,0.000126666,0.00777672,0.0165945,0.103834,0.0013601,0.0104642,0.00520637,0.000983398
0.136791,0.00368714,0.122135,0.00556884,0.00322399,0.0029922,0.0942966,0.0385122,0.00943285,0.00166545,0.41363
0.000507132,0.0452402,0.00509552,0.00298131,0.00124044,0.00293195,0.148062,0.00565038,0.136041,0.0302008,0.00946132
0.000739161,0.000880829,0.00217667,0.00131168,0.00499839,0.00253017,0.014883,0.0238154,0.020297,0.000622842,0.000067082
0.00024329,0.00447291,0.00882323,0.00128256,0.000797506,0.0092031,0.00660164,0.193599,0.0126976,0.00166609,0.000648968
0.00344181,0.030331,0.113987,0.0408545,0.000628629,0.00178786,0.364021,0.0471636,0.0674186,0.000350495,0.00129435
0.00204625,0.00253353,0.0662498,0.000205241,0.00152311,0.00225076,0.0664539,0.368433,0.0837606,0.00252045,0.00974787
0.000532927,0.0115052,0.0290901,0.0178301,0.00489956,0.0102157,0.403354,0.00571592,0.033681,0.0303766,0.0183539
0.00161701,0.0100258,0.050899,0.00199662,0.0118353,0.00317433,0.0338162,0.00414595,0.425245,0.00615883,0.00112745
0.000111974,0.00177768,0.00349023,0.00453682,0.0158261,0.0128184,0.0606332,0.0804719,0.0186912,0.000466041,0.00271318
0.00553333,0.00326962,0.679197,0.000482288,0.00274995,0.0614163,0.160664,0.0230901,0.011284,0.000720129,0.0156924
0.0112872,0.0147394,0.0166167,0.00217381,0.000381512,0.0141599,0.411864,0.0075945,0.00901081,0.00158406,0.00078773
0.000585073,0.00898089,0.0382992,0.0036466,0.00681308,0.00607375,0.151984,0.0344532,0.00621203,0.00155633,0.00189153
0.000162297,0.000843013,0.028241,0.000186216,0.00395678,0.00137342,0.21196,0.00181096,0.0408689,0.00125325,0.0298454
0.000708085,0.00848175,0.0808879,0.0017585,0.000428551,0.0326492,0.0454094,0.0706917,0.000941228,0.000123624,0.016785
0.00119378,0.00737764,0.00887872,0.00334164,0.00566051,0.00716865,0.0604428,0.0331557,0.00342187,0.00202804,0.000897314
0.000681323,0.012876,0.00730651,0.547119,0.0182946,0.0110665,0.0955473,0.0101016,0.000918848,0.0026613,0.00738418
0.00122392,0.0191534,0.228199,0.0390836,0.000853812,0.000781787,0.0458047,0.0563345,0.0567034,0.00290566,0.0064434
0.000331489,0.111782,0.290321,0.00231955,0.00982018,0.0781781,0.0190705,0.00471252,0.00130531,0.00119759,0.00161543
0.000747295,0.0239038,0.0426307,0.00472729,0.000183309,0.000556033,0.0399884,0.00313976,0.00539016,0.000363513,0.00010513
0.00258794,0.0791089,0.0221154,0.0366891,0.00407425,0.00423431,0.261841,0.457717,0.00933438,0.000290956,0.00109879
0.000140029,0.00150528,0.00553056,0.0010343,0.00160581,0.00629077,0.0352825,0.00897017,0.00451801,0.000595235,0.00655286
0.0210595,0.000970166,0.0149158,0.00277466,0.000761441,0.000363061,0.0984476,0.010973,0.0121792,0.000617583,0.00559063
0.00390104,0.00158231,0.100378,0.00242402,0.00214027,0.00704522,0.331118,0.0698675,0.0833082,0.00023574,0.00620673
0.000687155,0.0188693,0.00816106,0.0014887,0.00261075,0.00194415,0.0192108,0.00412849,0.0217505,0.0278764,0.0122063
0.0000635589,0.00858564,0.0477101,0.0092287,0.00151292,0.00652238,0.0657195,0.00819344,0.0343393,0.000309528,0.00356852
0.00241113,0.00553758,0.0466358,0.00127141,0.000743944,0.00193787,0.0302216,0.00128157,0.034097,0.000342869,0.00956255
0.021896,0.000981664,0.0019836,0.00913389,0.000710973,0.0138043,0.0679745,0.10984,0.0509804,0.00332268,0.00771555
0.001967,0.0277161,0.357531,0.361966,0.000966421,0.00126444,0.0245121,0.00253179,0.0158314,0.00226094,0.00074611
0.00132306,0.0371988,0.0670794,0.000307368,0.0025855,0.00304668,0.0382012,0.0135147,0.000634679,0.000953081,0.00529651
0.00126781,0.000277401,0.0152255,0.0202288,0.00483688,0.00230461,0.0982934,0.0754198,0.154687,0.00126711,0.0621261
0.00097021,0.010832,0.0512316,0.00377853,0.000413197,0.0631362,0.115496,0.0177685,0.0262513,0.00275857,0.00997427
0.000400312,0.00925633,0.0307014,0.00565042,0.000153379,0.000921062,0.00794144,0.0141641,0.0121974,0.000835568,0.00271752
0.00290969,0.0248314,0.0304578,0.0014681,0.00107282,0.00230319,0.053055,0.00751426,0.0146583,0.00209631,0.17423
0.00256376,0.0044936,0.0379779,0.0343069,0.000484227,0.000982651,0.0351696,0.409824,0.0146831,0.00319184,0.00168102
0.00234096,0.000766109,0.0510463,0.00715164,0.00771819,0.00885345,0.0842662,0.157673,0.0511178,0.0024997,0.000384855
0.00509013,0.000679425,0.0111109,0.00273968,0.000792902,0.00198977,0.0485084,0.0177802,0.433395,0.000873077,0.000357942
0.000467098,0.000487575,1.02612,0.0159513,0.00328697,0.00225772,0.0828678,0.0119705,0.0502862,0.0491111,0.0000795581
0.000859388,0.00497961,0.857688,0.00260149,0.010872,0.00712094,0.131847,0.0494241,0.00614164,0.00131288,0.00162718
0.00159337,0.00169447,0.00844746,0.0019754,0.00151248,0.00457632,0.0463972,0.0348838,0.0528212,0.00480903,0.00207252
0.0101676,0.00265046,0.0109495,0.00662693,0.0326499,0.00819072,0.0322167,0.000631175,0.00147332,0.00778335,0.00939469
0.000763856,0.00161511,0.127845,0.00147125,0.005907,0.000526517,0.0369227,0.0400146,0.00238214,0.000296289,0.00459304
0.0011313,0.00151302,0.0156505,0.00479996,0.00143201,0.0439804,0.0995561,0.00988852,0.0138772,0.000317101,0.00131075
0.0038797,0.0407012,0.0256146,0.0016819,0.00225784,0.0270119,0.431869,0.00666791,0.0184828,0.00373684,0.00206521
0.000181514,0.033498,0.133816,0.00331797,0.000543661,0.0142295,0.0141681,0.0045014,0.0556536,0.00218115,0.000913436
0.000296116,0.000869328,0.0487713,0.0110396,0.000753526,0.0488726,0.150751,0.0904244,0.0149381,0.000898938,0.00363923
0.000965104,0.00320682,0.072396,0.0147669,0.0207739,0.00062366,0.0534139,0.000703356,0.0781566,0.000270302,0.256089
0.000829279,0.0247723,0.0775136,0.00667103,0.00232134,0.0191794,0.0632265,0.152324,0.0013613,0.000254522,0.0000484808
0.0103569,0.00691956,0.00368208,0.00174464,0.00229819,0.0118236,0.224249,0.026277,0.00100916,0.00798469,0.00479944
0.000647926,0.000421371,0.0101836,0.00100208,0.00246233,0.00388251,0.0428432,0.0150609,0.00163132,0.00245851,0.000355158
0.00162902,0.00231058,0.004409,0.0583945,0.000166979,0.000449877,0.0737954,0.00748154,0.00244357,0.00620374,0.0494965
0.00556379,0.00437581,0.00560218,0.00280529,0.000621883,0.00803264,0.0736102,0.143092,0.0229015,0.000283139,0.00305318
0.00188357,0.00367043,0.0033338,0.0015721,0.000249568,0.00388753,0.167163,0.0164641,0.00908085,0.00106449,0.00485851
0.00223424,0.00208053,0.0118378,0.000202486,0.0000513084,0.0486332,0.879307,0.000901962,0.00520673,0.00187838,0.0141383
0.000386191,0.013716,0.0491967,0.00398037,0.00277063,0.00211359,0.280703,0.0336016,0.0157187,0.0277598,0.0825849
0.00794454,0.00265111,0.0219761,0.00909359,0.00567536,0.000241569,0.0650765,0.0109459,0.00434105,0.00879324,0.228802
0.0000364525,0.00589857,0.0693095,0.00753972,0.0096482,0.19782,0.130667,0.0299573,0.00486161,0.000654875,0.0175469
0.0114943,0.00283436,0.0440095,0.00266188,0.000580829,0.0203713,0.0052022,0.0157051,0.00105671,0.000778777,0.00522727
0.0022535,0.0590228,0.00680233,0.00878765,0.0146563,0.0269881,0.120506,0.00905926,0.0250133,0.00151539,0.0210492
0.00659086,0.00240809,0.109506,0.000492027,0.023946,0.00241526,0.0480591,0.0108804,0.00642741,0.00104775,0.000577812
0.000138939,0.000786967,0.0735011,0.0152438,0.00200193,0.00260384,0.155152,0.236455,0.00560659,0.0777962,0.0143621
0.00271208,0.00555984,0.0907872,0.00375956,0.00195662,0.00349154,0.0144265,0.0156148,0.0300793,0.00392312,0.000122045
0.000458209,0.00131683,0.00827138,0.0444283,0.0382286,0.00470471,0.108368,0.0057421,0.00136024,0.00102025,0.00410116
0.0121787,0.0094734,0.034436,0.000951013,0.0080557,0.00280937,0.188525,0.00711285,0.00585206,0.000939522,0.000604848
0.00118895,0.00886497,0.0107168,0.000159691,0.000519507,0.00301416,0.1895,0.0143883,0.148678,0.0208872,0.00360108
0.00172147,0.022175,0.270127,0.00203741,0.000405094,0.0338104,0.0384125,0.0172814,0.0205755,0.00120453,0.00542532
0.00190668,0.000286534,0.00764815,0.00456824,0.0562582,0.00190512,0.034261,0.0770427,0.0211992,0.0007374,0.00236005
0.000474987,0.00343558,0.0211102,0.00141977,0.000527874,0.00265703,0.049489,0.130422,0.0649641,0.00224328,0.00531918
0.0014404,0.00566711,0.168152,0.00761886,0.00171213,0.00110512,0.204194,0.0322594,0.00125573,0.000839259,0.024596
0.00721235,0.00147517,0.00978698,0.00943836,0.000522572,0.000842327,0.118384,0.00956843,0.00166311,0.0194921,0.0191753
0.0112254,0.000889066,0.0081108,0.0144896,0.00824141,0.000901951,0.0287349,0.0054263,0.252924,0.000456731,0.162142
0.00153461,0.00592003,0.00868448,0.0116119,0.00217485,0.00131793,0.109489,0.0239107,0.253813,0.000263065,0.00176806
0.00403455,0.000586596,0.0307966,0.00921233,0.000183446,0.00985475,0.189555,0.0132767,0.365576,0.00482618,0.000477324
0.00395081,0.00145218,0.0137535,0.00192406,0.0425586,0.00222406,0.0162403,0.0904057,0.00114109,0.00837273,0.00765255
0.00480087,0.0954865,0.0113872,0.00546533,0.00852885,0.000663132,0.00896388,0.0166274,0.0243404,0.00127167,0.00409893
0.00151172,0.00343169,0.027765,0.0752068,0.00570813,0.00729033,0.0950544,0.00125412,0.0527833,0.00007435,0.00936625
0.00207221,0.187039,0.0176043,0.0139933,0.00423846,0.00278668,0.167652,0.00444116,0.0233689,0.00462627,0.00129499
0.00530864,0.00229169,0.0343331,0.00204324,0.00540164,0.0116837,0.0181557,0.000956143,0.263057,0.00440414,0.000614183
0.0189554,0.00855157,0.0210668,0.00848349,0.0000933664,0.00575989,0.0175098,0.0594799,0.00404027,0.00330773,0.000190981
0.000529772,0.00123273,0.00739645,0.524849,0.00110396,0.00668941,0.00860862,0.0138188,0.00883774,0.00216333,0.0402447
0.00260833,0.00291895,0.0312216,0.0196457,0.000147286,0.00195935,0.0855748,0.050247,0.132419,0.0226631,0.07682
0.002379,0.00299192,0.245768,0.0255111,0.0602456,0.00355366,0.0295781,0.00610532,0.0776709,0.0155044,0.00271309
0.000363149,0.00771796,0.171113,0.00731949,0.00908526,0.0470502,0.0933326,0.0189841,0.0875787,0.00158358,0.000831324
0.0027627,0.0955865,0.0121839,0.00219307,0.0193711,0.00375298,0.0215816,0.0157092,0.0111777,0.000142843,0.0098952
0.0156484,0.0510386,0.0434807,0.0222866,0.00996277,0.00769138,0.233241,0.00039708,0.0254251,0.00022312,0.011352
0.000449345,0.000297061,0.00496571,0.000176102,0.00690754,0.00103919,0.00411552,0.0123806,0.00672072,0.00105915,0.0103687
0.00635127,0.000397821,0.172417,0.00044769,0.0610766,0.00161428,0.0220332,0.103848,0.0151041,0.000410189,0.0390133
0.000428583,0.000299781,0.0409289,0.0224917,0.0013961,0.00116355,0.1637,0.0238126,0.0119016,0.0136296,0.493068
0.00102992,0.00135554,0.00127205,0.000350794,0.000163769,0.00268102,0.0577536,0.00318069,0.0129174,0.000498316,0.00778772
0.00603831,0.00286414,0.0170717,0.10115,0.00178962,0.00162613,0.187891,0.00195145,0.0154527,0.000110989,0.0174903
0.0120634,0.0921614,0.131956,0.00463284,0.00124837,0.0436677,0.043714,0.0110636,0.0668592,0.00587506,0.00380521
0.0030227,0.00416129,0.0118128,0.000306562,0.00139932,0.00363429,0.0578257,0.0254911,0.286133,0.000902024,0.0794985
0.00554503,0.000437842,0.00226453,0.0128692,0.00173851,0.0032448,0.00510596,0.00887663,0.00819398,0.00166723,0.0988615
0.00601601,0.0131622,0.00473024,0.0128267,0.00143146,0.00170664,0.0355487,0.104357,0.0242231,0.00207801,0.00158851
0.000571853,0.00266367,0.0860322,0.00394443,0.00244279,0.00143433,0.072953,0.0269476,0.267834,0.00127169,0.000557658
0.00968774,0.00207135,0.0624569,0.00636436,0.00143699,0.0126362,0.0479076,0.00731479,0.0026154,0.0257162,0.00355802
0.0017322,0.00295759,0.0196324,0.0213968,0.00143355,0.00710853,0.115542,0.0068918,0.0224776,0.00149735,0.00546968
0.0188028,0.00721641,0.106144,0.00282948,0.0136739,0.00261699,0.0180235,0.00926634,0.189949,0.000501351,0.0036849
0.00207841,0.000108343,0.0717227,0.00127273,0.000971675,0.00568532,0.0550358,0.00521507,0.0109605,0.0204654,0.00263956
0.00423483,0.00875457,0.00477357,0.00697606,0.000342132,0.00105539,0.062549,0.0224054,0.00300805,0.0047087,0.0836576
0.00198695,0.000254343,0.134506,0.0000288968,0.00227028,0.00544663,0.0578901,0.00764658,0.0213233,0.00807941,0.0265879
0.000350386,0.000513197,0.00388218,0.00142518,0.000869873,0.00268572,0.0586999,0.0304461,0.0266005,0.00516656,0.00444891
0.00445445,0.00719989,0.00222503,0.00282221,0.00599674,0.0279208,0.146622,0.00308783,0.00520624,0.00161512,0.0145098
0.0170379,0.0014577,0.0285939,0.00536429,0.00207654,0.00216054,0.00953749,0.0144767,0.0123389,0.0000317136,0.0946199
0.00307469,0.00220551,0.000633966,0.00280011,0.0000544343,0.00219608,0.0902208,0.0272749,0.00930113,0.000340317,0.0141052
0.000629688,0.0158459,0.133682,0.00889615,0.000390341,0.0054184,0.528862,0.112835,0.0222563,0.000318847,0.00108633
0.0108513,0.0240071,0.0518549,0.00106887,0.0000338658,0.006879,0.133241,0.00195435,0.0209526,0.00651403,0.337547
0.00325203,0.00199525,0.102027,0.0540521,0.00158203,0.000354984,0.0520857,0.00502069,0.0588683,0.00255814,0.139126
0.00134143,0.000482575,0.227365,0.00139533,0.00356349,0.00292514,0.0867995,0.373606,0.0372815,0.000401639,0.0132506
0.0233205,0.203968,0.0241421,0.00636621,0.00174724,0.00331716,0.0843321,0.0103101,0.295826,0.00119683,0.00163209
0.001386,0.0396717,0.0410984,0.000812971,0.000491341,0.00406729,0.0624983,0.00959938,0.0382488,0.00079815,0.00579774
0.000135679,0.000536101,0.0971964,0.000766569,0.00315001,0.0099143,0.046016,0.00585626,0.0190438,0.00844941,0.00420913
0.00986074,0.001111,0.0151823,0.0116616,0.000248752,0.00420714,0.069233,0.00292421,0.000321277,0.00207886,0.0116243
0.00756638,0.00780873,0.0745809,0.00108689,0.00108107,0.0131358,0.0489046,0.0222376,0.0470087,0.000337209,0.0894746
0.000373596,0.000599209,0.0167264,0.00457631,0.000960204,0.00103291,0.106005,0.00263135,0.016032,0.0156121,0.0000227325
0.000588268,0.0328969,0.00189202,0.0139447,0.000873481,0.00184141,0.0285281,0.0231428,0.00122225,0.00291606,0.0033886
0.0076095,0.0119935,0.00088081,0.00390508,0.00550841,0.0306447,0.0800923,0.00335576,0.0542552,0.000236538,0.0981521
0.00423353,0.00140648,0.00408299,0.00098194,0.00107426,0.00075336,0.0978854,0.157519,0.0157157,0.00686033,0.0275811
0.00156338,0.0432712,0.0135107,0.000027115,0.0000964486,0.00598823,0.28858,0.0996547,0.000640883,0.0116172,0.00449743
0.00232038,0.00371079,0.0287157,0.0000712649,0.0015589,0.00411058,0.0273567,0.0902919,0.00494143,0.0187599,0.0173168
0.014945,0.00486481,0.0937411,0.00270482,0.0132509,0.000956735,0.0295355,0.0337904,0.0462145,0.00969319,0.246467
0.00399549,0.00248598,0.00264023,0.0552294,0.0145802,0.021665,0.213542,0.00598437,0.00318022,0.0150593,0.00320239
0.00409683,0.00166674,0.00273517,0.0787641,0.0000694231,0.0416557,0.0403892,0.0224167,0.00385084,0.00597102,0.0103973
0.0038422,0.00366,0.00464764,0.00689281,0.000957241,0.00433131,0.248192,0.12509,0.00215233,0.00282943,0.00203084
0.00154476,0.00483713,0.00276495,0.00143404,0.00172804,0.0183326,0.0699025,0.00300139,0.0238442,0.00392166,0.0019919
0.00162839,0.000571954,0.0881528,0.0018032,0.00505553,0.000530987,0.207617,0.0588965,0.00734723,0.00463004,0.0820984
0.000899328,0.0395523,0.285441,0.0323665,0.000358429,0.069909,0.252895,0.00802585,0.17104,0.000524203,0.00539711
0.000229146,0.00124214,0.0310024,0.049321,0.00880427,0.00098934,0.103572,0.00718181,0.00896285,0.00146735,0.00186435
0.013882,0.00085178,0.0198158,0.0104459,0.00073463,0.00469642,0.0283961,0.00540927,0.101289,0.000213996,0.00417103
0.00253539,0.0181518,0.189716,0.00113062,0.0028763,0.000766492,0.0517039,0.0136159,0.147786,0.00635738,0.0013121
0.00586588,0.000978633,0.0736271,0.00303859,0.0007245,0.00176307,0.0856097,0.0142923,0.130542,0.000164742,0.0021515
0.0296349,0.0199227,0.0306732,0.0138806,0.00728232,0.0215966,0.0114948,0.000602954,0.0487509,0.000623609,0.00342626
0.00949534,0.000983225,0.0217097,0.00574897,0.00164808,0.000916882,0.040922,0.0259965,0.00240366,0.000775644,0.00480167
0.00159342,0.00137786,0.0301241,0.0400242,0.000220088,0.00163044,0.153302,0.042843,0.00349219,0.000781444,0.0051747
0.000393361,0.0273912,0.0423566,0.0216564,0.000187203,0.0175279,0.119534,0.0466648,0.0251868,0.000921735,0.000927606
0.0179056,0.00159181,0.285539,0.000365894,0.00776591,0.0360047,0.19993,0.0157483,0.00166644,0.000826572,0.016837
0.00555122,0.000120565,0.0036676,0.00279588,0.000603381,0.00207749,0.246703,0.0113249,0.00332724,0.000558167,0.00266037
0.000326635,0.0334484,0.00151223,0.00379979,0.00251383,0.00506126,0.022179,0.0379497,0.0809532,0.00331141,0.000713743
0.00340511,0.00524611,0.0481946,0.00114484,0.000234708,0.00447631,0.124013,0.0184101,0.000430317,0.00174934,0.000488018
0.000276091,0.00712214,1.23996,0.002432,0.00204456,0.00439261,0.0126138,0.0018983,0.13472,0.0017863,0.016492
0.00192904,0.166496,0.0859305,0.000464029,0.000476542,0.038695,0.0164615,0.0858713,0.0850789,0.0042392,0.0103379
0.96282,0.00316862,0.0387311,0.0572868,0.00040439,0.0059597,0.093283,0.0108549,0.013294,0.00300348,0.000465018
0.00731935,0.00198675,0.043026,0.0304426,0.0122916,0.0114048,0.337084,0.105074,0.789231,0.00485377,0.00326746
0.00180044,0.00317166,0.00125894,0.00239947,0.00672641,0.0196987,0.0220704,0.0738649,0.273053,0.0000815467,0.0276901
0.000158021,0.00343862,0.137322,0.00136855,0.00035969,0.00276878,0.131145,0.0098485,0.00714707,0.0088958,0.00745337
0.00231838,0.000557517,0.0107679,0.0164248,0.000454447,0.00184038,0.00532983,0.00485261,0.102727,0.0681136,0.170607
0.00231307,0.00165181,0.221799,0.00148521,0.00103547,0.000375836,0.0205377,0.0137413,0.0421353,0.0323468,0.00111362
0.000134739,0.00413589,0.034676,0.00182188,0.00786307,0.00129694,0.0971118,0.0145739,0.00274743,0.0134308,0.00731104
0.00300061,0.035404,0.0117294,0.00263053,0.00243173,0.00562278,0.0405212,0.0624544,0.0117851,0.00177407,0.0107932
0.0011362,0.0156254,0.021569,0.0175873,0.00297561,0.041138,0.0452165,0.0170588,0.0430945,0.0327553,0.00031568
0.00195776,0.00281601,0.306409,0.00242156,0.000738398,0.00202034,0.00843931,0.0382217,0.00290844,0.00077084,0.00363383
0.00549428,0.00164755,0.151625,0.00143368,0.000731729,0.000713495,0.0592169,0.00194173,0.0377994,0.00180127,0.0257556
0.000357208,0.00298095,0.0305941,0.000664657,0.000899712,0.00655565,0.102598,0.00546691,0.0016134,0.00379405,0.0354451
0.0000931259,0.013371,0.0333947,0.00500904,0.000781078,0.00173363,0.129986,0.0177916,0.0359745,0.00610349,0.00301655
0.0084464,0.0057934,0.107437,0.0354485,0.00326551,0.00153474,0.0086865,0.0103787,0.0463511,0.00351023,0.00234586
0.0044463,0.00420678,0.0061612,0.0260532,0.000189243,0.00122416,0.0397519,0.00803857,0.00160155,0.000190021,0.00357086
0.00802943,0.0291225,0.00474949,0.00466414,0.00233028,0.0461606,0.08914,0.00658948,0.00961979,0.00462269,0.0197649
0.00453513,0.00177487,0.0287028,0.00229678,0.00852353,0.00247769,0.0239709,0.0026907,0.0181712,0.00138711,0.010465
0.317292,0.0146054,0.0637873,0.00388927,0.00945108,0.000712421,0.0148894,0.0014924,0.0462037,0.00625754,0.082493
0.0130817,0.00673218,0.0238442,0.000674812,0.00248673,0.00848349,0.0652629,0.00989612,0.0241667,0.00498796,0.0485351
0.00023089,0.0189465,0.0265145,0.000166191,0.00101554,0.00458377,0.082984,0.041359,0.536788,0.000593956,0.00782336
0.0015296,0.105779,0.00848819,0.01153,0.00260613,0.00171916,0.0503027,0.0455007,0.00416915,0.000323562,0.0437092
0.0120232,0.00216246,0.0145154,0.00260946,0.002659,0.00402156,0.135221,0.0209879,0.000975724,0.000643302,0.0046419
0.00334982,0.0151321,0.0713718,0.000251467,0.00336405,0.00761139,0.0719597,0.356192,0.0008169,0.00028365,0.0000839647
0.0000398405,0.00273216,0.0272275,0.000521101,0.00120689,0.00510861,0.0300183,0.0741704,0.00852758,0.00419811,0.000964527
0.0000897893,0.00497828,0.0230197,0.00427788,0.00527964,0.00889104,0.0196094,0.00339474,0.015361,0.0439007,0.0424218
0.0413981,0.0119053,0.0411703,0.321339,0.00206025,0.0724775,0.0460728,0.0791009,0.0872622,0.00202063,0.0218913
0.00136975,0.0114587,0.0111144,0.00955722,0.00544672,0.000260349,0.0115638,0.00799294,0.0894252,0.00162361,0.00429563
0.00613002,0.0166498,0.0644119,0.0144411,0.0109576,0.00285281,0.0572928,0.0375716,0.116695,0.00362724,0.000883343
0.0145692,0.000902372,0.0109907,0.0152186,0.000878027,0.00198776,0.54536,0.0191097,0.000927381,0.000509484,0.00333318
0.00815922,0.000816795,0.117309,0.010241,0.00219744,0.00136662,0.210622,0.0143091,0.347494,0.00013449,0.0305086
0.000571664,0.0133725,0.959582,0.0144232,0.00864772,0.000531357,0.0308959,0.000623457,0.0204326,0.000730606,0.00679724
0.00357347,0.00598487,0.0303127,0.0197147,0.00541675,0.00295339,0.0371715,0.0147082,0.0264289,0.000156173,0.0228805
0.0210708,0.169244,0.0270326,0.000661613,0.000307635,0.000215382,0.0257886,0.223671,0.00766205,0.000493388,0.00198785
0.00180911,0.000459672,0.0142684,0.00156112,0.00488018,0.000744195,0.023636,0.0579471,0.020646,0.0655603,0.0755415
0.000534149,0.00431681,0.0362992,0.00460929,0.00050269,0.0126478,0.0162657,0.0018744,0.341532,0.00844493,0.201541
0.00100622,0.00302666,0.117307,0.202198,0.00315099,0.0000993855,0.0630493,0.0305111,0.0131242,0.0000416603,0.0358289
0.00484494,0.0842573,0.062028,0.00671401,0.00177793,0.0101288,0.28406,0.0022176,0.0234252,0.0000853411,0.0378164
0.0043396,0.00609211,0.10037,0.0133866,0.000344988,0.00205906,0.0369536,0.00617698,0.0256386,0.00744899,0.000752752
0.0000689612,0.00403059,0.149457,0.0156899,0.00554442,0.00243304,0.120945,0.0118585,0.103463,0.0227038,0.101848
0.0247931,0.00204727,0.020088,0.00132166,0.000157723,0.0382571,0.0460241,0.127006,0.0357141,0.00455274,0.00317051
0.00754577,0.000442631,0.0381777,0.0232075,0.00923221,0.00723416,0.0109934,0.011295,0.00589122,0.00227831,0.0377939
0.0000217043,0.024945,0.21005,0.00321102,0.00307281,0.000718151,0.0832591,0.0439071,0.0198667,0.00184764,0.000832824
0.0151559,0.0344098,0.0265781,0.00136199,0.000734788,0.00463234,0.0171414,0.0223198,0.0531538,0.000871364,0.00285963
0.00857733,0.00328847,0.0218199,0.0470244,0.000389105,0.00427418,0.0501528,0.00724238,0.000606253,0.00298194,0.0287726
0.0036302,0.00117661,0.0403911,0.00335427,0.000669384,0.0434224,0.0118665,0.0079806,0.024579,0.00456332,0.237811
0.00533823,0.0121217,0.0274418,0.0158205,0.00181502,0.00232403,0.083435,0.0716107,0.00968836,0.00309421,0.000970463
0.000105626,0.0384115,0.0442097,0.0352404,0.00219054,0.00137533,0.00593453,0.0102661,0.236449,0.0224779,0.000488983
0.000778622,0.0150778,0.102458,0.00546458,0.00244521,0.00103798,0.0448067,0.0574755,0.0174541,0.000213905,0.0549272
0.000520407,0.000158072,0.540527,0.000225854,0.0132159,0.0214719,0.0451954,0.000976015,0.281148,0.000523763,0.00172769
0.000422543,0.000923972,0.151744,0.00408666,0.00411867,0.037931,0.0768689,0.00611376,0.0867446,0.00593585,0.00287344
0.00242963,0.0978777,0.00362983,0.0111088,0.000721714,0.0107477,0.0273852,0.0696489,0.016182,0.0401705,0.0196428
0.00175336,0.0284635,0.00735192,0.00596065,0.000175647,0.00118444,0.0276545,0.0267486,0.109846,0.0068463,0.023443
0.00893945,0.00109911,0.00184412,0.000265033,0.00165416,0.000575868,0.331827,0.0352131,0.0118247,0.00331344,0.0033388
0.0001424,0.00189116,0.0539677,0.000973657,0.00176991,0.0102222,0.0374867,0.00181986,0.00927795,0.00911996,0.0350421
0.0557527,0.0300678,0.00944554,0.00194849,0.000357839,0.00137258,0.18208,0.098009,0.00303851,0.00191881,0.00421072
0.000763314,0.0030127,0.00130917,0.0176682,0.00414711,0.00292542,0.0832202,0.0208098,0.0180019,0.0012615,0.00128555
0.000793286,0.00237402,0.0927083,0.0000449283,0.00316131,0.000353463,0.804686,0.550646,0.00411452,0.00517587,0.00371957
0.00551812,0.000466238,0.0112058,0.00290622,0.00243492,0.00568608,0.106051,0.0134094,0.000894128,0.000975769,0.0549067
0.000724592,0.00173402,0.203157,0.0111298,0.0109823,0.00869181,0.294987,0.0397564,0.0974463,0.00673965,0.0153509
0.000823916,0.00131159,0.048268,0.000325275,0.00455448,0.0026704,0.0518478,0.0167747,0.00765137,0.039635,0.0345558
0.000147158,0.00174355,0.175327,0.00297908,0.0274904,0.000362464,0.016505,0.0170101,0.00392893,0.00946079,0.0158962
0.000202437,0.190601,0.0201282,0.153611,0.00794311,0.00982575,0.236154,0.560106,0.0131743,0.000277212,0.0169253
0.000362951,0.00826927,0.00983392,0.000440896,0.00102885,0.00193744,0.0868247,0.0155062,0.250969,0.00176599,0.000477654
0.00701173,0.161027,0.0429512,0.0168464,0.0295503,0.00275738,0.261036,0.0485334,0.0182783,0.000148497,0.00770697
0.00833248,0.00236323,0.112126,0.00898551,0.00312304,0.00102966,0.0289321,0.00862405,0.0170003,0.000482033,0.0544091
0.00258855,0.00122828,0.0416264,0.000318343,0.00332683,0.00744485,0.543097,0.05259,0.0251363,0.00531504,0.0194483
0.00457002,0.00127088,0.0476063,0.0000620126,0.000487782,0.0130526,0.0122612,0.173069,0.00404634,0.00199494,0.00925378
