lambda_tilde_mode.4.1,lambda_tilde_mode.4.10,lambda_tilde_mode.4.11,lambda_tilde_mode.4.12,lambda_tilde_mode.4.13,lambda_tilde_mode.4.14,lambda_tilde_mode.4.15,lambda_tilde_mode.4.16,lambda_tilde_mode.4.17,lambda_tilde_mode.4.18,lambda_tilde_mode.4.19
0.000012362,0.0000431831,0.0000139941,0.000115476,0.000274641,0.000202247,0.0000115749,0.000319463,0.0000123544,0.000171421,0.000013921
0.0000125924,0.0000417487,0.0000149354,0.000115018,0.000286983,0.00019918,0.0000117764,0.000319548,0.000012371,0.000175424,0.0000145739
0.000012609,0.0000414294,0.0000146492,0.000113846,0.000280858,0.000190177,0.0000119732,0.000303573,0.0000121025,0.000181576,0.0000162728
0.0000129169,0.0000405007,0.0000154258,0.00011359,0.000278405,0.000191759,0.0000122495,0.000281456,0.0000117346,0.000176683,0.0000165113
0.0000128524,0.0000394628,0.0000149562,0.000110553,0.000275783,0.000187536,0.0000121008,0.000279593,0.000011534,0.00016305,0.0000165965
0.0000126346,0.0000404739,0.0000155482,0.000107987,0.000276428,0.000176753,0.0000118369,0.000273297,0.0000113238,0.000161294,0.0000166986
0.0000134979,0.0000406665,0.0000149215,0.00010851,0.000278081,0.000176302,0.0000115818,0.000282859,0.0000111996,0.00015922,0.0000175095
0.0000125643,0.0000416129,0.0000153187,0.000107298,0.000267299,0.000171304,0.0000109082,0.000287326,0.0000112344,0.000158021,0.0000177264
0.0000124032,0.0000403351,0.0000154733,0.000109237,0.000262989,0.000164501,0.0000108241,0.000293758,0.0000112396,0.000157254,0.0000172723
0.0000128739,0.0000396627,0.000015065,0.000110948,0.000260877,0.000167734,0.0000111078,0.000274114,0.0000113104,0.00015603,0.0000169506
0.0000126328,0.0000387746,0.0000148751,0.000112767,0.000261205,0.000160962,0.0000114308,0.000269327,0.000011172,0.000155207,0.0000172064
0.0000121329,0.0000398166,0.0000149792,0.000110505,0.000258974,0.000163957,0.0000125142,0.000287957,0.0000108275,0.000159667,0.0000164884
0.0000117514,0.0000397882,0.0000148842,0.000111572,0.000256729,0.000161138,0.0000130959,0.000287269,0.0000105082,0.000156113,0.0000163725
0.0000110528,0.0000397852,0.0000147557,0.000109058,0.00025819,0.000165243,0.0000127208,0.00029258,0.0000105983,0.000153423,0.0000167877
0.0000116829,0.0000385631,0.0000141948,0.000109952,0.000256303,0.000169107,0.0000128094,0.000301975,0.0000104942,0.000159086,0.000016673
0.0000118417,0.000037675,0.0000139445,0.000107256,0.000255711,0.000166364,0.0000123928,0.000302047,0.0000107196,0.000159045,0.0000172502
0.0000121741,0.0000384336,0.0000137234,0.000109836,0.000253162,0.000166586,0.0000124774,0.000299838,0.0000107876,0.000162973,0.0000178133
0.0000118791,0.0000397626,0.0000132472,0.00011076,0.000252418,0.000172508,0.0000122864,0.00028212,0.0000107774,0.000163936,0.0000187352
0.0000125159,0.0000364718,0.0000129417,0.000107926,0.00024695,0.000165996,0.0000123828,0.000291713,0.0000101534,0.000167832,0.0000192587
0.0000121618,0.0000367371,0.0000130584,0.000104223,0.000253284,0.000162084,0.000012407,0.000292601,0.0000101855,0.000169096,0.0000197889
0.0000128819,0.0000369667,0.0000136192,0.000101937,0.00024386,0.000168308,0.0000120772,0.000284857,0.0000102034,0.000170817,0.0000207661
0.0000128471,0.0000368714,0.0000137908,0.0000998652,0.000242395,0.000168098,0.0000122362,0.000290304,0.0000101751,0.000172306,0.0000204425
0.000012799,0.000039102,0.000014605,0.00010284,0.000236202,0.00016925,0.0000113598,0.000295997,0.0000105052,0.000171568,0.0000198367
0.0000138465,0.0000372996,0.0000149553,0.0000991848,0.00023463,0.000172496,0.0000119349,0.00031385,0.0000104058,0.000173755,0.0000195742
0.0000125805,0.0000388902,0.000015247,0.0000965031,0.000241177,0.000173461,0.0000121384,0.000303756,0.0000104557,0.0001756,0.0000191384
0.0000115202,0.0000360275,0.0000153991,0.0000924945,0.000232172,0.000173525,0.0000121223,0.000290928,0.0000105157,0.000180442,0.0000188273
0.0000109462,0.0000360692,0.0000156295,0.0000913087,0.000233656,0.000169319,0.000011575,0.000298971,0.0000103532,0.000181116,0.0000194694
0.000011276,0.0000355434,0.0000161982,0.0000909274,0.000237586,0.000168471,0.000011143,0.000292252,0.0000103547,0.000181207,0.0000190635
0.0000107805,0.0000349901,0.0000158689,0.000089114,0.000233175,0.000161626,0.0000113791,0.000293552,0.0000105132,0.000187483,0.0000181223
0.0000103419,0.0000339438,0.0000156821,0.0000890834,0.000232549,0.000161322,0.0000117532,0.00028705,9.97208e-6,0.000187675,0.000016805
0.0000107546,0.0000325156,0.0000158419,0.0000888282,0.000242986,0.000161813,0.0000117166,0.00030701,9.90655e-6,0.000189989,0.0000166491
0.0000111471,0.0000327884,0.0000151923,0.0000908627,0.000243941,0.000160903,0.0000110864,0.000302042,9.88308e-6,0.000197047,0.0000166149
0.0000113667,0.0000337243,0.000015475,0.0000896468,0.00024606,0.00015454,0.0000110512,0.000304606,9.95568e-6,0.000201802,0.0000165431
0.0000111041,0.0000330532,0.0000162443,0.0000904251,0.000246684,0.00014899,0.0000109783,0.000297453,9.51901e-6,0.000208147,0.0000161407
0.0000117833,0.0000334155,0.000017685,0.0000896756,0.000248388,0.000146513,0.0000112577,0.000308919,9.2846e-6,0.000208738,0.0000160536
0.0000120349,0.0000329807,0.0000189808,0.0000870252,0.000244747,0.000148554,0.0000113296,0.000306258,9.40197e-6,0.000202382,0.0000152505
0.0000128107,0.000033539,0.0000194399,0.0000819517,0.000248152,0.00014972,0.0000118914,0.000299838,9.70756e-6,0.000201132,0.0000158006
0.000012465,0.0000332159,0.0000205832,0.0000844671,0.000253175,0.000153769,0.0000118805,0.000301575,9.81612e-6,0.000213764,0.0000170449
0.0000124251,0.0000301001,0.00002024,0.0000855704,0.000250816,0.000166498,0.0000124112,0.000308075,0.0000100387,0.000206866,0.0000168035
0.0000110431,0.0000297603,0.0000200417,0.0000894651,0.000245851,0.000162688,0.0000126048,0.000320516,0.0000104711,0.000202824,0.0000173831
0.0000108623,0.0000305535,0.0000196032,0.0000897193,0.000246486,0.000163913,0.0000126789,0.000320998,0.0000101031,0.000201711,0.0000186095
0.0000101864,0.0000295554,0.0000210088,0.0000905117,0.000245076,0.0001619,0.0000119006,0.000322919,9.97472e-6,0.000197495,0.0000196266
0.0000100789,0.0000289787,0.0000211377,0.0000925928,0.000248991,0.000156311,0.0000116575,0.000325251,0.0000100915,0.000182659,0.0000195322
0.0000100016,0.0000279675,0.0000220663,0.0000940853,0.000243792,0.000162045,0.0000114841,0.000332442,0.0000104558,0.000184552,0.0000209941
0.0000104194,0.0000278476,0.0000228013,0.0000922481,0.000238361,0.000164096,0.0000119579,0.000345552,0.0000103122,0.000183453,0.0000193247
0.0000100586,0.0000304233,0.000022826,0.0000939926,0.000237007,0.000157399,0.0000120429,0.000362386,0.0000103757,0.000173266,0.000018904
0.0000106043,0.0000293633,0.0000236982,0.0000926328,0.000236967,0.000160211,0.000011864,0.00036132,0.0000101018,0.000178193,0.0000201102
0.0000109908,0.0000282284,0.0000217492,0.0000921163,0.000230297,0.000161825,0.0000114099,0.000358458,0.0000103313,0.000181177,0.0000201653
0.0000111205,0.0000298775,0.0000213874,0.0000915453,0.000233631,0.000172949,0.0000114023,0.00036231,0.0000106559,0.00018315,0.0000201288
0.0000101303,0.0000293084,0.0000204707,0.0000960948,0.000232871,0.00018153,0.0000114323,0.000378057,0.0000112742,0.000186214,0.0000216507
9.82405e-6,0.000029883,0.0000202074,0.0000952775,0.000239586,0.000176827,0.0000116539,0.000379942,0.0000109947,0.000188157,0.0000223085
0.0000101219,0.0000317617,0.000019712,0.0000902626,0.000234214,0.000181793,0.000011821,0.000399178,0.000010807,0.000187785,0.0000227313
9.32869e-6,0.0000311138,0.0000193865,0.0000884933,0.000236009,0.000186761,0.0000116951,0.000397817,0.0000105502,0.000192632,0.0000213319
0.000010013,0.0000316031,0.0000190589,0.0000871709,0.000228112,0.000189821,0.0000123149,0.00038334,0.0000110866,0.00019463,0.0000218206
0.0000101869,0.0000305168,0.0000193916,0.000084863,0.000232082,0.000193893,0.0000117807,0.000412507,0.0000106934,0.000194044,0.0000208392
9.97694e-6,0.0000294574,0.0000188185,0.0000841676,0.000233212,0.000188068,0.0000120419,0.000413173,0.0000105911,0.00019884,0.0000214734
0.0000103494,0.0000285495,0.0000179558,0.0000836261,0.00023313,0.000182439,0.0000126982,0.000419951,0.0000104739,0.000195742,0.0000214204
0.000010277,0.0000281253,0.0000179446,0.000084617,0.0002288,0.000175665,0.0000128525,0.00040207,0.0000104953,0.000195628,0.0000221596
0.0000104864,0.0000278292,0.0000176363,0.0000837961,0.000233848,0.000175029,0.0000132337,0.000406459,0.0000106741,0.000183388,0.0000218355
0.0000107688,0.0000254678,0.0000178582,0.0000809948,0.000231869,0.000181895,0.0000130155,0.000396885,0.0000104463,0.000178544,0.0000215737
0.0000113454,0.0000248826,0.0000182589,0.0000790618,0.000227194,0.00018406,0.0000128656,0.000375398,0.0000106482,0.000178781,0.0000224793
0.0000116611,0.0000253051,0.0000179414,0.000079238,0.00021822,0.000172745,0.0000130082,0.000367367,0.000010557,0.000176288,0.0000233518
0.0000115205,0.0000243682,0.0000173856,0.0000821959,0.000219634,0.000171768,0.0000131094,0.000364706,0.0000104025,0.00017323,0.000024162
0.0000114454,0.0000257072,0.0000173099,0.0000858426,0.000226616,0.000171903,0.0000124001,0.000356943,0.0000100796,0.000171203,0.0000246638
0.0000114933,0.0000256204,0.000017124,0.0000838691,0.000223427,0.000174361,0.0000124075,0.000346112,0.0000105577,0.000169739,0.0000233028
0.0000114108,0.0000264818,0.0000172735,0.000080751,0.000224851,0.00017443,0.0000119249,0.000353809,0.0000102409,0.000174475,0.0000233226
0.0000122222,0.0000272856,0.0000176074,0.0000797128,0.000225688,0.000169775,0.0000118795,0.000351667,0.0000103723,0.000181119,0.0000226497
0.0000115235,0.0000268496,0.000016994,0.0000787243,0.000223588,0.000164466,0.0000119593,0.000357926,0.0000107331,0.000173914,0.0000232877
0.0000122634,0.000026681,0.0000176072,0.0000798701,0.000224684,0.000158459,0.0000123586,0.000355431,0.0000104784,0.000178563,0.0000225322
0.0000129459,0.000025279,0.0000180647,0.0000794105,0.000222983,0.000153704,0.0000127956,0.000346898,0.0000104677,0.000180209,0.0000232416
0.0000141559,0.0000242673,0.0000176282,0.0000806857,0.000218698,0.000153555,0.0000131406,0.00035794,0.0000102738,0.000183311,0.0000215851
0.000014933,0.0000245748,0.000017437,0.0000832069,0.000217106,0.000154436,0.0000125226,0.00035288,0.0000101999,0.000183131,0.0000218518
0.0000151104,0.0000241517,0.0000167174,0.0000807325,0.000214094,0.000149534,0.0000127346,0.000361314,9.85591e-6,0.000185757,0.0000214178
0.0000152405,0.0000236291,0.0000167669,0.0000816775,0.000214641,0.000148101,0.0000128872,0.000366269,9.65846e-6,0.000183452,0.0000212104
0.0000152703,0.0000250303,0.0000167731,0.0000827108,0.000212682,0.000148771,0.0000129374,0.00036793,9.51923e-6,0.000184015,0.0000204545
0.000015893,0.0000247521,0.0000165298,0.0000824614,0.000215567,0.000145296,0.0000126658,0.000370708,9.49784e-6,0.000181047,0.000019112
0.0000146986,0.0000240772,0.0000166777,0.0000821436,0.000213419,0.000142309,0.0000130016,0.000374755,9.42827e-6,0.000179166,0.0000194217
0.0000147789,0.0000239975,0.0000166548,0.0000822592,0.000214315,0.000150931,0.0000134833,0.000381215,9.38774e-6,0.000184685,0.0000194406
0.000015873,0.000024757,0.0000171328,0.0000810941,0.00022253,0.000153324,0.0000121273,0.000384176,9.14714e-6,0.000190839,0.0000192048
0.0000146835,0.0000254313,0.0000164462,0.0000827588,0.000219814,0.000159528,0.0000121068,0.000382535,9.50762e-6,0.00019785,0.0000195678
0.0000162165,0.0000243236,0.0000171565,0.0000818426,0.000222517,0.000157676,0.0000121125,0.000374516,9.81808e-6,0.000202924,0.0000189507
0.000015944,0.000023161,0.000017079,0.0000862701,0.000220876,0.00014876,0.00001219,0.000376056,9.63822e-6,0.000201836,0.0000188171
0.0000141554,0.0000239227,0.0000168645,0.0000876932,0.000211426,0.000154684,0.0000121359,0.000384876,9.63783e-6,0.000210704,0.0000194972
0.0000137079,0.0000239165,0.0000167756,0.0000898931,0.000215565,0.000154641,0.0000121885,0.00037801,9.69478e-6,0.000210488,0.0000195834
0.000015584,0.0000241753,0.0000173344,0.0000924443,0.000211052,0.000154038,0.0000119255,0.000363716,9.3932e-6,0.000199011,0.0000204256
0.0000146735,0.0000240041,0.0000170304,0.0000928041,0.0002126,0.000150457,0.0000116027,0.000369861,9.42238e-6,0.000196507,0.0000200405
0.0000151808,0.0000241443,0.0000170048,0.0000939154,0.000219586,0.000149273,0.0000108321,0.000374668,9.6157e-6,0.000203633,0.0000208177
0.0000152874,0.0000250389,0.0000172594,0.0000924323,0.000215244,0.0001512,0.000010517,0.000376051,9.74879e-6,0.000205016,0.0000208738
0.0000148363,0.0000257422,0.0000172749,0.0000951249,0.000212248,0.000148926,0.0000105853,0.000361821,9.95604e-6,0.000191427,0.0000208612
0.000014414,0.0000261683,0.0000174472,0.0000950262,0.000212173,0.000146001,0.0000101097,0.000354194,0.0000100497,0.000195702,0.0000195799
0.0000139842,0.0000247303,0.0000170398,0.000097917,0.000213685,0.000133516,9.70201e-6,0.000358771,0.0000100632,0.00019567,0.0000195005
0.0000153759,0.0000261464,0.0000166883,0.0000994903,0.000211956,0.000137762,9.77434e-6,0.00034037,9.92968e-6,0.000194015,0.0000194395
0.0000146951,0.0000275983,0.0000174085,0.00010178,0.000215875,0.000138778,9.89572e-6,0.000336195,0.0000101765,0.000197513,0.0000188923
0.0000133708,0.0000263229,0.0000169949,0.000105272,0.000217137,0.000134197,0.0000100228,0.000341483,0.0000100178,0.000201841,0.0000182009
0.0000137847,0.0000238408,0.0000163016,0.0000988841,0.000225674,0.00013256,9.95397e-6,0.000335303,0.0000101158,0.000201885,0.0000187678
0.0000132148,0.0000248286,0.0000162369,0.0000993537,0.000223076,0.000137089,0.0000100338,0.000309154,0.0000106805,0.000203832,0.0000187349
0.0000127758,0.0000253954,0.000016477,0.000103496,0.00022424,0.000135319,9.82904e-6,0.000303839,0.0000109207,0.000206131,0.0000203027
0.0000132417,0.0000238079,0.0000160312,0.000101762,0.000223058,0.000131228,0.000010022,0.000312181,0.0000107425,0.0002113,0.0000212488
0.0000133963,0.0000230788,0.0000153791,0.000100207,0.000231146,0.000132721,0.0000101128,0.000313877,0.0000106452,0.00021888,0.0000216006
0.0000130575,0.0000212127,0.0000155386,0.0000974919,0.000229507,0.000129311,0.0000101648,0.000297918,0.0000104513,0.000223216,0.0000217794
0.0000140591,0.0000199211,0.0000158325,0.0000973636,0.000228449,0.000130733,9.73336e-6,0.000306269,9.95584e-6,0.000229211,0.0000230536
0.0000132392,0.0000189033,0.0000152967,0.0000947297,0.000219991,0.000125005,0.0000100703,0.00030523,9.88826e-6,0.000222883,0.0000244269
0.0000132091,0.0000199618,0.0000155682,0.0000918451,0.000218132,0.000121853,0.0000102311,0.000304916,9.50467e-6,0.000221736,0.0000239743
0.0000128383,0.0000198589,0.0000154341,0.0000920393,0.00021957,0.000121602,0.0000101957,0.000298132,9.30416e-6,0.000224793,0.0000256792
0.000012457,0.0000193017,0.0000153324,0.0000898026,0.000216157,0.000122322,9.96271e-6,0.000297582,9.00234e-6,0.000226784,0.0000241344
0.0000121543,0.0000188971,0.0000153354,0.0000918749,0.00021109,0.000115555,9.92787e-6,0.000278906,8.73075e-6,0.000232853,0.0000232334
0.0000108459,0.0000193503,0.0000160823,0.0000897543,0.000209177,0.000120334,0.0000100851,0.000295132,8.99087e-6,0.000238334,0.0000228383
0.0000108304,0.0000195645,0.0000164391,0.0000890167,0.000210969,0.000120057,9.80114e-6,0.000304219,8.56422e-6,0.000247707,0.0000227155
0.0000109246,0.0000206398,0.0000166746,0.0000853815,0.00020764,0.000115478,9.82353e-6,0.000311068,8.62715e-6,0.000245108,0.0000223468
0.0000122679,0.0000210386,0.0000167887,0.000085147,0.000203183,0.000114903,9.59249e-6,0.000302524,8.42394e-6,0.000245387,0.0000225202
0.0000119314,0.0000201719,0.0000161197,0.0000850786,0.000210644,0.000110703,9.3241e-6,0.000305555,8.73862e-6,0.000256873,0.0000218304
0.0000119359,0.0000218735,0.0000153557,0.0000861569,0.000206498,0.000110322,8.96362e-6,0.000316316,8.73995e-6,0.000249876,0.0000213897
0.00001211,0.0000211892,0.0000151118,0.0000898677,0.000202093,0.000109933,9.19252e-6,0.000300074,8.69008e-6,0.000252073,0.0000220284
0.0000124279,0.0000215519,0.0000154656,0.0000890079,0.000203579,0.000102379,8.86222e-6,0.00029094,8.81359e-6,0.000254714,0.0000227632
0.0000129136,0.0000208348,0.0000154017,0.0000914719,0.000212802,0.000107594,8.92567e-6,0.000267563,8.71867e-6,0.000251872,0.0000238375
0.0000132903,0.000020881,0.0000157202,0.0000951634,0.000214367,0.000105211,8.56384e-6,0.000268996,8.53772e-6,0.000260181,0.000023825
0.000012403,0.0000206616,0.0000152111,0.0000959738,0.000208889,0.00010283,8.68812e-6,0.000270043,8.93838e-6,0.000248149,0.0000229251
0.0000124194,0.0000206231,0.0000153291,0.0000945651,0.000211239,0.000104261,8.65939e-6,0.000288454,9.04013e-6,0.000247152,0.0000220912
0.0000126257,0.0000210193,0.0000154351,0.0000957394,0.000206821,0.000107588,8.36049e-6,0.000278655,8.9474e-6,0.000254861,0.0000223527
0.0000115045,0.0000203507,0.0000165105,0.0000965815,0.000202197,0.000109995,8.59882e-6,0.000279698,8.83538e-6,0.000261971,0.0000233231
0.0000114528,0.0000205487,0.000016859,0.0000991609,0.000205335,0.000108949,8.57071e-6,0.000281479,8.99897e-6,0.000263433,0.0000219271
0.0000122922,0.0000199556,0.0000167074,0.0000953502,0.000200159,0.000111584,8.52447e-6,0.000269388,9.24257e-6,0.000261671,0.0000223117
0.0000119514,0.0000193851,0.0000161124,0.000097667,0.000197813,0.000110052,8.16046e-6,0.000256849,9.54586e-6,0.000258864,0.0000215284
0.0000124492,0.0000188858,0.0000161688,0.0000997162,0.000198265,0.000114957,7.7825e-6,0.000257251,9.62098e-6,0.000264266,0.0000211693
0.0000132383,0.0000192673,0.0000147644,0.000101466,0.000196181,0.00011351,7.77843e-6,0.000259097,9.71564e-6,0.000264394,0.0000208592
0.0000130094,0.0000194023,0.0000141347,0.000103501,0.000192319,0.000107455,7.83324e-6,0.000245932,9.835e-6,0.000259059,0.0000198472
0.0000129288,0.0000196589,0.0000141034,0.000101466,0.000191416,0.000111165,7.93224e-6,0.000243412,9.72257e-6,0.000251999,0.0000200295
0.0000125744,0.0000211772,0.0000136968,0.000106403,0.000181633,0.000115607,7.98234e-6,0.000234587,9.98628e-6,0.000256051,0.0000193421
0.0000123145,0.0000211877,0.0000139552,0.00010603,0.000181367,0.000116259,7.81715e-6,0.000250689,9.78589e-6,0.000246708,0.0000201201
0.0000123327,0.0000216551,0.0000139103,0.000108263,0.000183847,0.000121389,8.07697e-6,0.000259803,9.99694e-6,0.000258341,0.0000196719
0.0000126932,0.000019636,0.0000139354,0.00010649,0.000191658,0.000121643,7.89268e-6,0.000256146,0.0000100781,0.000252542,0.0000194297
0.000013413,0.0000195471,0.0000145152,0.000102551,0.000192771,0.00012376,7.64721e-6,0.000244128,0.0000100076,0.000253659,0.000018712
0.00001375,0.0000192884,0.0000136209,0.000101396,0.000185195,0.000120923,7.66335e-6,0.000235124,0.0000100053,0.000261718,0.0000185201
0.0000135314,0.0000186254,0.0000138876,0.000102432,0.000179733,0.000122413,7.54885e-6,0.000227053,0.0000100353,0.000275078,0.0000178928
0.0000132421,0.0000174038,0.0000134692,0.000100971,0.000174027,0.00012864,7.28513e-6,0.000220769,0.0000102637,0.000279525,0.0000176942
0.0000117223,0.0000171235,0.0000128524,0.0000961491,0.000176832,0.000129458,7.07759e-6,0.000217311,0.0000102003,0.000276311,0.0000174947
0.0000112224,0.000017474,0.0000121198,0.0000939118,0.000176984,0.000125676,7.30332e-6,0.000208691,0.0000107164,0.000284122,0.0000180344
0.0000109055,0.0000173077,0.0000126587,0.0000906676,0.000181468,0.000121385,7.12877e-6,0.00019505,0.0000110819,0.000290883,0.0000180081
0.0000101489,0.0000170012,0.0000130802,0.0000916912,0.000184617,0.000123983,7.03586e-6,0.000192102,0.0000109123,0.000283879,0.0000181517
0.0000101934,0.0000157356,0.000012576,0.0000888236,0.000186855,0.000127241,7.05953e-6,0.000196864,0.0000106776,0.000279173,0.0000188462
9.63656e-6,0.0000151336,0.0000128089,0.0000907082,0.000184674,0.000127495,6.95196e-6,0.000193969,0.0000107939,0.000287214,0.0000178644
0.0000102405,0.0000146027,0.0000128137,0.0000905711,0.000178149,0.000118772,6.95234e-6,0.000196795,0.000011144,0.000284303,0.0000168003
8.72572e-6,0.0000146623,0.0000121375,0.0000898193,0.000180723,0.000113108,6.49232e-6,0.000191315,0.0000109077,0.000281485,0.0000167555
8.86347e-6,0.0000146215,0.000011634,0.0000869289,0.000178256,0.000109606,6.39956e-6,0.000187886,0.0000106326,0.00026991,0.0000165404
8.94805e-6,0.0000140611,0.0000112463,0.0000890963,0.000183559,0.000113214,6.34815e-6,0.00018282,0.0000107679,0.00026696,0.0000167656
9.19624e-6,0.00001412,0.0000112869,0.000088611,0.000184701,0.000112187,6.74586e-6,0.000188594,0.0000104141,0.000258657,0.0000168316
9.38922e-6,0.0000138115,0.0000105454,0.0000889124,0.000183537,0.0001152,6.62743e-6,0.000188642,0.0000105662,0.000253731,0.0000161629
9.21646e-6,0.0000140942,0.0000104673,0.0000927908,0.000186623,0.000112892,6.42577e-6,0.000189539,0.0000108697,0.000248946,0.0000159907
8.37735e-6,0.0000144898,9.95159e-6,0.0000960175,0.0001893,0.000114429,6.02895e-6,0.000192675,0.0000106419,0.000245224,0.0000155328
8.96321e-6,0.0000140675,0.000010564,0.0000929861,0.000188588,0.000120214,5.91225e-6,0.000190724,0.0000105878,0.000235789,0.0000159803
8.34529e-6,0.0000146396,0.000010683,0.0000862436,0.000189387,0.000116985,5.68605e-6,0.000189547,0.0000106492,0.000242812,0.0000160594
8.39711e-6,0.000014867,0.0000103597,0.0000873523,0.000192782,0.00011359,5.49055e-6,0.000178569,0.0000108567,0.000230605,0.0000167087
8.10981e-6,0.000014833,0.0000106786,0.0000867709,0.000195222,0.000116434,5.32459e-6,0.000178162,0.000010795,0.000217676,0.000016518
7.97838e-6,0.0000155716,0.0000106861,0.0000863132,0.000189852,0.000115911,5.30805e-6,0.00017194,0.000011129,0.000219726,0.0000171981
8.01777e-6,0.0000159758,0.0000105539,0.0000842914,0.000189185,0.000119886,5.4861e-6,0.000170052,0.0000114226,0.000229364,0.0000172886
8.29543e-6,0.0000161664,0.0000111595,0.0000858702,0.000187806,0.00011128,5.6162e-6,0.000172114,0.0000112399,0.000227667,0.0000171143
8.15775e-6,0.0000156012,0.0000106066,0.0000878673,0.000196922,0.000111572,5.60797e-6,0.000174135,0.0000111966,0.000225599,0.0000171495
7.62337e-6,0.0000152905,0.0000110277,0.0000871136,0.000194958,0.000117131,5.71378e-6,0.000173141,0.0000108123,0.000219948,0.0000181248
7.42615e-6,0.000016091,0.000010519,0.0000894763,0.000194794,0.000115638,5.52113e-6,0.00016967,0.000010954,0.000217002,0.0000182555
6.55224e-6,0.0000164226,0.0000107984,0.0000868382,0.000193379,0.000113743,5.55605e-6,0.000169203,0.0000110915,0.00021925,0.0000166997
6.73971e-6,0.0000154629,0.0000114379,0.0000855901,0.000192151,0.000109402,5.42055e-6,0.0001742,0.0000111354,0.00021957,0.00001585
6.92495e-6,0.0000149626,0.0000108459,0.0000869578,0.000183941,0.000103981,5.41869e-6,0.000187682,0.0000112283,0.000210396,0.0000159653
6.61469e-6,0.0000137619,0.0000117739,0.0000894663,0.000186788,0.000102478,5.7071e-6,0.000188832,0.0000108089,0.000210902,0.0000164162
6.44609e-6,0.0000145474,0.0000121363,0.0000868946,0.000186738,0.000103313,5.65462e-6,0.000198411,0.0000109056,0.000209717,0.0000149592
6.05036e-6,0.0000150218,0.0000122847,0.0000868221,0.00018105,0.000102102,5.69222e-6,0.000202164,0.0000111327,0.000210579,0.0000147556
6.11665e-6,0.0000145671,0.000012615,0.0000840808,0.000186753,0.000100221,5.64359e-6,0.000207895,0.0000110102,0.000202539,0.0000148537
6.13264e-6,0.0000139331,0.0000122542,0.0000816925,0.000176278,0.0000998055,5.57674e-6,0.000214877,0.0000107692,0.000203711,0.0000147187
5.47667e-6,0.0000147962,0.000011677,0.0000814932,0.00017645,0.000102027,5.56262e-6,0.000214016,0.0000110874,0.000202973,0.0000141857
5.38291e-6,0.0000149383,0.0000113485,0.000078045,0.000178902,0.000100925,5.91539e-6,0.00020725,0.0000110921,0.000202374,0.0000147235
6.06098e-6,0.0000149996,0.0000112082,0.0000785998,0.00017721,0.0000996539,5.82023e-6,0.000213033,0.0000108503,0.000196098,0.0000145492
6.10219e-6,0.0000148797,0.000010925,0.0000803884,0.000182896,0.0000970839,5.92661e-6,0.000217564,0.0000110542,0.000196857,0.0000146548
6.53637e-6,0.0000149984,0.0000107672,0.0000789227,0.000177261,0.00009375,6.00822e-6,0.000228381,0.0000113983,0.000196318,0.0000150986
6.61792e-6,0.0000156619,0.0000108401,0.0000789136,0.000173941,0.0000941403,5.98208e-6,0.000224022,0.0000111887,0.000202159,0.0000156071
6.46631e-6,0.0000161426,0.0000110728,0.0000791756,0.00017573,0.000095291,5.91758e-6,0.000209897,0.0000109682,0.000199864,0.0000153258
6.81932e-6,0.0000158777,0.0000110086,0.0000817653,0.000170421,0.0000964059,6.2527e-6,0.000213234,0.0000111175,0.000196517,0.0000166848
7.67935e-6,0.0000151491,0.0000111803,0.0000807076,0.000173018,0.0000970556,6.27387e-6,0.000221768,0.0000107562,0.000197131,0.0000159848
7.80051e-6,0.0000151539,0.0000108569,0.0000793536,0.000171144,0.0000980988,6.07906e-6,0.000220179,0.0000104303,0.000194711,0.0000159089
8.37286e-6,0.0000144627,0.0000111856,0.0000803482,0.000159871,0.0000956457,5.80249e-6,0.000227191,0.0000107053,0.000186463,0.0000153898
8.94635e-6,0.0000156072,0.0000109477,0.0000810913,0.000162377,0.0000875564,5.72368e-6,0.000232011,0.0000109265,0.000188668,0.0000152684
8.25057e-6,0.0000154975,0.0000100441,0.0000807465,0.000164056,0.0000860907,5.56992e-6,0.000237989,0.0000109103,0.000186449,0.0000148339
8.16721e-6,0.0000155625,0.0000101811,0.000078176,0.000164835,0.0000873497,5.445e-6,0.000250622,0.0000107323,0.000181463,0.0000151914
8.11666e-6,0.0000155149,0.0000103807,0.0000784204,0.000168567,0.0000857789,5.35771e-6,0.000245759,0.0000104267,0.000182202,0.0000149593
8.21726e-6,0.0000151747,0.0000105829,0.0000791778,0.000164692,0.0000877607,5.41114e-6,0.000257786,0.0000105633,0.000177105,0.0000154406
8.94491e-6,0.0000145042,0.0000106461,0.0000800094,0.000168827,0.000087822,5.25134e-6,0.000248808,0.000010554,0.000181839,0.0000155947
8.46875e-6,0.0000143403,0.0000107463,0.000080466,0.00016675,0.0000841126,5.1435e-6,0.000240055,0.0000106772,0.000175683,0.0000160042
8.73369e-6,0.0000150299,0.0000100003,0.0000779504,0.000163324,0.0000854113,5.03651e-6,0.000236837,0.0000103866,0.000172747,0.0000158205
8.68736e-6,0.0000158883,0.0000103735,0.0000794745,0.00016344,0.0000869782,5.03525e-6,0.000236293,0.0000101474,0.000167497,0.0000162695
8.77848e-6,0.0000151784,0.0000102323,0.000081445,0.000160644,0.000087366,4.98056e-6,0.000222937,0.0000103285,0.000168048,0.0000174258
